insurer,sub_fund,fee_source_page,fee_source_locator,fee_source_url,fee_source_metric,fee_as_of_date,fee_verification_status,fee_verification_note
Singlife,BlackRock Global Funds - Systematic Global SmallCap Fund,94,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - United Kingdom Fund,96,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Energy Fund,98,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Gold Fund (SGD),106,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Gold Fund (USD),102,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Healthscience Fund,104,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Mining Fund,106,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Global Funds - World Technology Fund,108,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,BlackRock Strategic Funds (BSF) - BlackRock Systematic Asia Pacific Equity Absolute Return Fund,110,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,DWS Invest Global Agribusiness,130,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,FSSA ASEAN All Cap Fund,164,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,FSSA Dividend Advantage Fund,166,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,FSSA Regional China Fund,168,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - ASEAN Fund,132,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Asia Equity ESG Fund,134,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Asian Special Situations Fund,136,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Emerging Markets Fund,138,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Europe Equity ESG Fund,140,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - European High Yield Fund,142,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Flexible Bond Fund,144,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Global Financial Services Fund,146,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Global Multi Asset Dynamic Fund,148,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Global Multiple Opportunities Fund,150,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Global Technology Fund (EUR),154,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Global Technology Fund (SGD),154,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Japan Equity ESG Fund,156,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - Pacific Fund,158,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fidelity Funds - US Dollar Bond Fund,160,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,First Sentier Bridge Fund,162,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Global Funds (FTGF) - FTGF Western Asset Asian Opportunities Fund,292,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Franklin Biotechnology Discovery Fund (SGD),302,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Franklin Strategic Income Fund,298,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Franklin U.S. Opportunities Fund (SGD),302,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Franklin U.S. Opportunities Fund (USD),302,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Templeton Asian Growth Fund,304,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Templeton Asian Smaller Companies Fund,306,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Templeton Emerging Markets Fund,308,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Franklin Templeton Investment Funds (FTIF) - Templeton Latin America Fund,310,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,31 December 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
Singlife,Fullerton Fund - Fullerton SGD Cash Fund,170,docs/research/ilp-source-archive-2026-03-31/singlife-semiannual-2025.pdf,https://content.singlife.com/content/dam/public/sg/documents/investment/reports/semi-annual-ilp-funds-report-thick-31-dec-2025.pdf,Expense Ratio,30 September 2025,verified_exact,Verified against archived PDF singlife-semiannual-2025.pdf
